PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.5	True	Located in	Located in	0.5	citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	citrus rootstocks	1.0	Italy	Italy
Partial Match	0.3333333333333333	True	Affects	Affects	0.3333333333333333	Tristeza	CTV-Citrus tristeza virus	1.0	citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	citrus plants
Partial Match	0.25	True	Located in	Located in	0.5	citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	citrus rootstocks	0.5	Sicily, Sicily Region	Sicily
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			Etnean capital	
False Negative	0.0		Located in			Tristeza			Sicily, Sicily Region	
False Negative	0.0		Located in			Tristeza			Italy	
False Negative	0.0		Located in			HLB			Spain	
False Negative	0.0		Located in			HLB			USA, United States	
False Negative	0.0		Affects			HLB			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			Spain	
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			USA, United States	
False Negative	0.0		Located in			HLB			Mediterranean	
False Negative	0.0		Located in			HLB disease			USA, United States	
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			Acireale	
False Positive	0.0			Have been found on			citrus plants			citrus rootstocks
False Positive	0.0			Affects			Phytophthora			citrus plants
False Positive	0.0			Affects			viruses and viroids			citrus plants
False Positive	0.0			Affects			nematodes			citrus plants
False Positive	0.0			Affects			Huanglongbing (HLB) or Citrus greening			citrus plants
False Positive	0.0			Affects			yellow branch disease			citrus plants
False Positive	0.0			Have been found on			US-942			citrus plants
False Positive	0.0			Have been found on			US-897			citrus plants
False Positive	0.0			Have been found on			Californian Bitters			citrus plants
False Positive	0.0			Have been found on			C35			citrus plants
False Positive	0.0			Have been found on			Carrizo			citrus plants
False Positive	0.0			Have been found on			Furr			citrus plants
False Positive	0.0			Have been found on			Bitters			citrus plants
False Positive	0.0			Have been found on			Carpenter			citrus plants
False Positive	0.0			Located in			Californian Bitters			California
False Positive	0.0			Located in			C35			California
False Positive	0.0			Located in			Furr			California
False Positive	0.0			Located in			Bitters			California
False Positive	0.0			Located in			Carpenter			California
