PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Western China, western China, China	western China
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Ningxia	Ningxia
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Shaanxi	Shaanxi
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	western Gansu	western Gansu
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	eastern Qinghai	eastern Qinghai
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Tibetan	Tibetan
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Aksu	Aksu
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Ili	Ili
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Xinjiang	Xinjiang
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Hotan	Hotan
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Hami	Hami
Partial Match	0.4	True	Located in	Located in	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	Urumqi	Urumqi
Partial Match	0.4	True	Has been found on	Have been found on	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	corn	corn
Partial Match	0.4	True	Has been found on	Have been found on	0.4	Spodoptera frugiperda, Spodoptera frugiperda (J. E. Smith), S. frugiperda	Spodoptera frugiperda	1.0	wheat	wheat
False Negative	0.0		Located in			wheat			Western China, western China, China	
False Negative	0.0		Located in			corn			Western China, western China, China	
