PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.9	False	Has been found on	Affects	1.0	Xylella	Xylella	1.0	olive trees	olive trees
Match	1.0	True	Located in	Located in	1.0	olive trees	olive trees	1.0	BARI, province of Bari	Bari
Match	1.0	True	Located in	Located in	1.0	olive trees	olive trees	1.0	Martina Franca	Martina Franca
Match	1.0	True	Located in	Located in	1.0	olive trees	olive trees	1.0	Fasano	Fasano
Match	1.0	True	Located in	Located in	1.0	olive trees	olive trees	1.0	Locorotondo	Locorotondo
Match	1.0	True	Located in	Located in	1.0	olive trees	olive trees	1.0	Polignano	Polignano
Match	1.0	True	Located in	Located in	1.0	olive trees	olive trees	1.0	Apulian	Apulian
False Negative	0.0		Located in			Xylella			Martina Franca	
False Negative	0.0		Located in			Xylella			Fasano	
False Negative	0.0		Located in			Xylella			Locorotondo	
False Negative	0.0		Located in			Xylella			BARI, province of Bari	
False Negative	0.0		Located in			Xylella			Polignano	
False Negative	0.0		Located in			Xylella			Apulian	
False Negative	0.0		Has been found on			Xylella			olive	
False Negative	0.0		Located in			olive			Apulian	
