PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	citrus	citrus	1.0	European Union	European Union
Partial Match	0.75	True	Causes	Causes	1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	0.75	Citrus Black Spot disease	Citrus Black Spot
False Positive	0.0			Affects			Citrus Black Spot			citrus
False Positive	0.0			Have been found on			Phyllosticta citricarpa			citrus
False Positive	0.0			Located in			citrus			Valencian Community
False Positive	0.0			Located in			Mercosur			Brazil
False Positive	0.0			Located in			Mercosur			Argentina
False Positive	0.0			Located in			Mercosur			Uruguay
False Positive	0.0			Located in			Mercosur			Colombia
False Positive	0.0			Located in			South Africa			South Africa
