PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Has been found on	Have been found on	1.0	D. eres, Diaporthe eres	Diaporthe eres	1.0	blueberry potted plants cv. Draper and Duke, Vaccinium corymbosum, Vaccinium corymbosum L., cultivated blueberry cultivars, plants of the cultivar (cv.) Draper, highbush blueberry	highbush blueberry
Match	1.0	True	Located in	Located in	1.0	blueberry potted plants cv. Draper and Duke, Vaccinium corymbosum, Vaccinium corymbosum L., cultivated blueberry cultivars, plants of the cultivar (cv.) Draper, highbush blueberry	highbush blueberry	1.0	Italy	Italy
Match	1.0	True	Has been found on	Have been found on	1.0	D. eres, Diaporthe eres	Diaporthe eres	1.0	blueberry cultivation, Vaccinium spp., blueberry	Vaccinium spp.
Match	1.0	True	Has been found on	Have been found on	1.0	D. eres, Diaporthe eres	Diaporthe eres	1.0	Machilus thunbergii	Machilus thunbergii
Match	1.0	True	Has been found on	Have been found on	1.0	D. eres, Diaporthe eres	Diaporthe eres	1.0	Hardy Kiwifruit	Hardy Kiwifruit
False Negative	0.0		Located in			D. eres, Diaporthe eres			Italy	
False Negative	0.0		Located in			blueberry cultivation, Vaccinium spp., blueberry			Europe	
False Negative	0.0		Located in			blueberry cultivation, Vaccinium spp., blueberry			Northern Italy	
False Negative	0.0		Located in			blueberry potted plants cv. Draper and Duke, Vaccinium corymbosum, Vaccinium corymbosum L., cultivated blueberry cultivars, plants of the cultivar (cv.) Draper, highbush blueberry			Piedmont	
False Negative	0.0		Located in			blueberry potted plants cv. Draper and Duke, Vaccinium corymbosum, Vaccinium corymbosum L., cultivated blueberry cultivars, plants of the cultivar (cv.) Draper, highbush blueberry			Cuneo Province	
False Negative	0.0		Located in			blueberry potted plants cv. Draper and Duke, Vaccinium corymbosum, Vaccinium corymbosum L., cultivated blueberry cultivars, plants of the cultivar (cv.) Draper, highbush blueberry			Peveragno	
False Negative	0.0		Located in			D. eres, Diaporthe eres			Netherlands	
False Negative	0.0		Located in			D. eres, Diaporthe eres			U.S.A	
False Negative	0.0		Located in			D. eres, Diaporthe eres			Lithuania	
False Negative	0.0		Located in			D. eres, Diaporthe eres			Chile	
False Negative	0.0		Located in			blueberry cultivation, Vaccinium spp., blueberry			Netherlands	
False Negative	0.0		Located in			blueberry cultivation, Vaccinium spp., blueberry			U.S.A	
False Negative	0.0		Located in			blueberry cultivation, Vaccinium spp., blueberry			Lithuania	
False Negative	0.0		Located in			blueberry cultivation, Vaccinium spp., blueberry			Chile	
False Negative	0.0		Located in			D. eres, Diaporthe eres			Piedmont	
False Negative	0.0		Located in			D. eres, Diaporthe eres			Korea	
False Negative	0.0		Causes			D. eres, Diaporthe eres			leaf spot disease	
False Negative	0.0		Located in			leaf spot disease			Korea	
False Negative	0.0		Affects			leaf spot disease			Machilus thunbergii	
False Negative	0.0		Located in			Machilus thunbergii			Korea	
False Negative	0.0		Has been found on			Diaporthe phoenicicola			Vaccinium virgatum	
False Negative	0.0		Located in			Diaporthe phoenicicola			China	
False Negative	0.0		Located in			Vaccinium virgatum			China	
False Negative	0.0		Causes			D. eres, Diaporthe eres			Postharvest Fruit Rot Disease	
False Negative	0.0		Located in			Postharvest Fruit Rot Disease			China	
False Negative	0.0		Affects			Postharvest Fruit Rot Disease			Hardy Kiwifruit	
False Negative	0.0		Located in			Hardy Kiwifruit			China	
False Negative	0.0		Located in			D. eres, Diaporthe eres			China	
False Negative	0.0		Has been found on			Diaporthe cercidis			Populus davidiana × P. bolleana	
False Negative	0.0		Located in			Diaporthe cercidis			China	
False Negative	0.0		Has been found on			D. nobilis			Populus davidiana × P. bolleana	
False Negative	0.0		Located in			D. nobilis			China	
False Negative	0.0		Located in			Populus davidiana × P. bolleana			China	
False Negative	0.0		Causes			Nigrospora sphaerica			passion fruit leaf blight	
False Negative	0.0		Located in			passion fruit leaf blight			China	
False Negative	0.0		Located in			Nigrospora sphaerica			China	
False Positive	0.0			Located in			Vaccinium corymbosum			Northern Italy
False Positive	0.0			Located in			stem blight and dieback			Italy
False Positive	0.0			Causes			Diaporthe eres			stem blight and dieback
False Positive	0.0			Affects			stem blight and dieback			highbush blueberry
False Positive	0.0			Have been found on			Diaporthe eres			Vaccinium corymbosum
False Positive	0.0			Have been found on			Diaporthe eres			Vaccinium virgatum
False Positive	0.0			Have been found on			Diaporthe eres			Populus davidiana × P. bolleana
False Positive	0.0			Have been found on			Nigrospora sphaerica			Populus davidiana × P. bolleana
