PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.5	True	Located in	Located in	0.5	Greening	greening disease	1.0	São Paulo, SP	São Paulo
False Negative	0.0		Located in			Greening			MG, southwest of Minas Gerais	
False Negative	0.0		Located in			huanglongbing			São Paulo, SP	
False Negative	0.0		Located in			huanglongbing			MG, southwest of Minas Gerais	
False Negative	0.0		Located in			huanglongbing			regions of Triângulo Mineiro, Triângulo	
False Negative	0.0		Affects			huanglongbing			citrus	
False Negative	0.0		Affects			huanglongbing			orange groves	
False Negative	0.0		Located in			citrus			São Paulo, SP	
False Negative	0.0		Located in			citrus			MG, southwest of Minas Gerais	
False Negative	0.0		Located in			citrus			regions of Triângulo Mineiro, Triângulo	
False Negative	0.0		Located in			greening			regions of Limeira	
False Negative	0.0		Located in			greening			regions of Brotas	
False Negative	0.0		Located in			greening			regions of Porto Ferreira	
False Negative	0.0		Causes			Candidatus Liberibacter spp.			greening	
False Positive	0.0			Located in			greening disease			Triângulo/southwest of Minas Gerais
False Positive	0.0			Affects			greening disease			orange groves
False Positive	0.0			Reports			Fundecitrus			greening disease
False Positive	0.0			Transmit			psyllid			greening disease
False Positive	0.0			Located in			cancer			orchards
False Positive	0.0			Affects			cancer			trees
False Positive	0.0			Located in			CVC			citrus industry
False Positive	0.0			Affects			CVC			trees
