PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4	Tropical Race 4	1.0	Mozambique	Mozambique
Match	1.0	True	Located in	Located in	1.0	Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4	Tropical Race 4	1.0	African, Africa, African countries	Africa
Match	1.0	True	Causes	Causes	1.0	Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4	Tropical Race 4	1.0	Fusarium wilt	Fusarium wilt
Match	1.0	True	Has been found on	Has been found on	1.0	Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4	Tropical Race 4	1.0	banana varieties, banana plants, banana, African banana varieties, banana strains, bananas	banana plants
Partial Match	0.3333333333333333	True	Affects	Affects	1.0	Panama disease	Panama disease	0.3333333333333333	banana varieties, banana plants, banana, African banana varieties, banana strains, bananas	Cavendish banana
False Negative	0.0		Located in			banana disease			African, Africa, African countries	
False Negative	0.0		Affects			banana disease			banana varieties, banana plants, banana, African banana varieties, banana strains, bananas	
False Negative	0.0		Located in			Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4			Asia	
False Negative	0.0		Located in			Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4			South America	
False Negative	0.0		Located in			Fusarium wilt			Mozambique	
False Negative	0.0		Located in			Fusarium wilt			African, Africa, African countries	
False Negative	0.0		Located in			Fusarium wilt			Asia	
False Negative	0.0		Located in			Fusarium wilt			South America	
False Negative	0.0		Located in			banana varieties, banana plants, banana, African banana varieties, banana strains, bananas			Mozambique	
False Negative	0.0		Located in			Cavendish banana			Tanzania	
False Negative	0.0		Located in			Cavendish banana			Ruanda	
False Negative	0.0		Located in			Cavendish banana			Malawi	
False Negative	0.0		Located in			Cavendish banana			Uganda	
False Negative	0.0		Located in			banana varieties, banana plants, banana, African banana varieties, banana strains, bananas			Tanzania	
False Negative	0.0		Located in			banana varieties, banana plants, banana, African banana varieties, banana strains, bananas			Uganda	
False Negative	0.0		Located in			banana varieties, banana plants, banana, African banana varieties, banana strains, bananas			Ruanda	
False Negative	0.0		Located in			banana varieties, banana plants, banana, African banana varieties, banana strains, bananas			Latin America	
False Negative	0.0		Located in			Panama disease			Latin America	
False Negative	0.0		Has been found on			Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4			Cavendish banana	
False Negative	0.0		Located in			Fusarium wilt of banana			Mozambique	
False Negative	0.0		Causes			Fusarium odoratissimum Tropical Race 4, TR4 fungus, TR4, Tropical Race 4			Fusarium wilt of banana	
False Positive	0.0			Affects			Fusarium wilt			banana plants
False Positive	0.0			Causes			Fusarium			Panama disease
