PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	huanglongbing, HLB, greening disease	greening disease	1.0	São Paulo, SP	São Paulo
Partial Match	0.5	True	Located in	Located in	1.0	huanglongbing, HLB, greening disease	greening disease	0.5	southwest of Minas Gerais, MG	Minas Gerais
Match	1.0	True	Affects	Affects	1.0	huanglongbing, HLB, greening disease	greening disease	1.0	orange groves	orange groves
Partial Match	0.5	True	Causes	Causes	1.0	Candidatus Liberibacter spp.	Candidatus Liberibacter spp.	0.5	greening	greening disease
False Negative	0.0		Located in			Greening			southwest of Minas Gerais, MG	
False Negative	0.0		Located in			Greening			São Paulo, SP	
False Negative	0.0		Located in			huanglongbing, HLB, greening disease			Triângulo, regions of Triângulo Mineiro	
False Negative	0.0		Affects			huanglongbing, HLB, greening disease			citrus	
False Negative	0.0		Located in			citrus			São Paulo, SP	
False Negative	0.0		Located in			citrus			southwest of Minas Gerais, MG	
False Negative	0.0		Located in			citrus			Triângulo, regions of Triângulo Mineiro	
False Negative	0.0		Located in			greening			regions of Limeira	
False Negative	0.0		Located in			greening			regions of Brotas	
False Negative	0.0		Located in			greening			regions of Porto Ferreira	
False Positive	0.0			Affects			cancer			orange groves
False Positive	0.0			Affects			CVC			orange groves
