PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.25	True	Located in	Located in	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	0.25	Union territory, territory of the Union	Union
Match	1.0	True	Located in	Located in	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	RAOA, Provence-Alpes-Côte d'Azur	Provence-Alpes-Côte d'Azur
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	0.3333333333333333	Occitanie, region of Occitanie	Occitanie
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	0.3333333333333333	territory of France	France
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	0.3333333333333333	Portugal, territory of Portugal	Portugal
Partial Match	0.2857142857142857	True	Has been found on	Have been found on	0.2857142857142857	xylella fastidiosa subsp. fastidiosa the ST2 pathotype	xylella fastidiosa	1.0	Elaeagnus angustifolia	Elaeagnus angustifolia
Partial Match	0.2857142857142857	True	Causes	Causes	0.2857142857142857	xylella fastidiosa subsp. fastidiosa the ST2 pathotype	xylella fastidiosa	1.0	Pierce's disease	Pierce's disease
Partial Match	0.5	True	Has been found on	Have been found on	0.5	xylella fastidiosa subsp. multiplex	xylella fastidiosa	1.0	Citrus limon	Citrus limon
Partial Match	0.5	True	Has been found on	Have been found on	0.5	xylella fastidiosa subsp. multiplex	xylella fastidiosa	1.0	C. Retoculata	C. Retoculata
Partial Match	0.5	True	Has been found on	Have been found on	0.5	xylella fastidiosa subsp. multiplex	xylella fastidiosa	1.0	C.paradise	C.paradise
Partial Match	0.5	True	Has been found on	Have been found on	0.5	xylella fastidiosa subsp. multiplex	xylella fastidiosa	1.0	C.sinensis, Citrus sinensis	Citrus sinensis
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	almond tree	almond tree
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	alfalfa	alfalfa
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	olive	olive
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	coffee	coffee
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	acacia	acacia
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	myrtles	myrtles
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	citrus fruits, citrus species	citrus fruits
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	oleander	oleander
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	sorghum	sorghum
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	rosemary	rosemary
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	sycamore	sycamore
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	grape, grapevines	grape
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella, xylella fastidiosa	xylella fastidiosa	1.0	milkweed	milkweed
False Negative	0.0		Located in			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			Union territory, territory of the Union	
False Negative	0.0		Located in			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			Portugal, territory of Portugal	
False Negative	0.0		Located in			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			US	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			grape, grapevines	
False Negative	0.0		Located in			Elaeagnus angustifolia			Portugal, territory of Portugal	
False Negative	0.0		Located in			Pierce's disease			US	
False Negative	0.0		Affects			Pierce's disease			grape, grapevines	
False Negative	0.0		Located in			grape, grapevines			US	
False Negative	0.0		Located in			xylella fastidiosa subsp. multiplex			Union territory, territory of the Union	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. multiplex			citrus fruits, citrus species	
False Negative	0.0		Located in			C.sinensis, Citrus sinensis			Union territory, territory of the Union	
False Negative	0.0		Located in			citrus fruits, citrus species			Union territory, territory of the Union	
False Negative	0.0		Located in			Citrus limon			Union territory, territory of the Union	
False Negative	0.0		Located in			C.paradise			Union territory, territory of the Union	
False Negative	0.0		Located in			C. Retoculata			Union territory, territory of the Union	
False Positive	0.0			Located in			xylella fastidiosa			N. Messinia
