PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Affects	Affects	1.0	HLB	HLB	1.0	citrus plants, citrus, citrus fruits	citrus
Partial Match	0.6	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.6	provinces of SANTIAGO DEL ESTERO, the region of Northwest Argentina, NOA	SANTIAGO DEL ESTERO
Partial Match	0.5	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.5	provinces of ENTRE RÍOS	ENTRE RÍOS
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	Provinces of SALTA, provinces of SALTA	SALTA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	provinces of FORMOSA	FORMOSA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	provinces of CHACO	CHACO
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	Argentine Northeast region, provinces of MISIONES, NEA	MISIONES
Partial Match	0.5	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.5	provinces of SANTA FE	SANTA FE
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	Provinces of JUJUY, provinces of JUJUY	JUJUY
Match	1.0	True	Has been found on	Have been found on	1.0	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Diaphorina citri	1.0	citrus plants, citrus, citrus fruits	citrus
Match	1.0	True	Causes	Causes	1.0	Candidatus Liberibacter spp.	Candidatus Liberibacter spp.	1.0	HLB	HLB
False Negative	0.0		Transmits			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			HLB	
False Negative	0.0		Located in			HLB			Provinces of JUJUY, provinces of JUJUY	
False Negative	0.0		Located in			HLB			provinces of SANTIAGO DEL ESTERO, the region of Northwest Argentina, NOA	
False Negative	0.0		Located in			HLB			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Located in			HLB			Province of TUCUMÁN, Provinces of TUCUMÁN	
False Negative	0.0		Located in			HLB			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			HLB			Argentine Northeast region, provinces of MISIONES, NEA	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			provinces of SANTIAGO DEL ESTERO, the region of Northwest Argentina, NOA	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			provinces of CORRIENTES	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			provinces of ENTRE RÍOS	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			provinces of FORMOSA	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			provinces of CHACO	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			Argentine Northeast region, provinces of MISIONES, NEA	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			provinces of SANTA FE	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			Provinces of JUJUY, provinces of JUJUY	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			provinces of CORRIENTES	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			Province of TUCUMÁN, Provinces of TUCUMÁN	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			Villa de Medinas	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			Chicligasta Department	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			Capayán Department	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Located in			Huanglongbing			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Affects			Huanglongbing			citrus plants, citrus, citrus fruits	
False Negative	0.0		Located in			citrus plants, citrus, citrus fruits			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Located in			Candidatus Liberibacter spp.			Provinces of CATAMARCA, Province of CATAMARCA	
False Positive	0.0			Located in			ARGENTINE REPUBLIC			City of Buenos Aires
False Positive	0.0			Located in			Northwest Argentina			Provinces of JUJUY, SALTA, TUCUMÁN and CATAMARCA
False Positive	0.0			Located in			Diaphorina citri			CERRITOS
False Positive	0.0			Transmits			Diaphorina citri			Candidatus Liberibacter spp.
False Positive	0.0			Transmits			citrus sharpshooter			Diaphorina citri
