PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.5	True	Transmits	Transmit	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.5	HLB	HLB Disease
Partial Match	0.2	True	Located in	Located in	0.5	HLB	HLB Disease	0.4	NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	Northwest Argentina
Partial Match	0.5	True	Affects	Affects	0.5	HLB	HLB Disease	1.0	citrus fruits, citrus, citrus plants	citrus plants
Partial Match	0.6	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.6	NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	SANTIAGO DEL ESTERO
Partial Match	0.5	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.5	provinces of ENTRE RÍOS	ENTRE RÍOS
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	Provinces of SALTA, provinces of SALTA	SALTA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	provinces of FORMOSA	FORMOSA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	provinces of CHACO	CHACO
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	Argentine Northeast region, NEA, provinces of MISIONES	MISIONES
Partial Match	0.5	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.5	provinces of SANTA FE	SANTA FE
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.3333333333333333	provinces of JUJUY, Provinces of JUJUY	JUJUY
Match	1.0	True	Has been found on	Have been found on	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Citrus Leafhopper	1.0	citrus fruits, citrus, citrus plants	citrus plants
Partial Match	0.42857142857142855	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.42857142857142855	Provinces of TUCUMÁN, Province of TUCUMÁN	Leales Department of the Province of TUCUMÁN
Match	1.0	True	Located in	Located in	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Citrus Leafhopper	1.0	Province of CATAMARCA, Provinces of CATAMARCA	Province of CATAMARCA
Partial Match	0.9	False	Affects	Causes	1.0	Huanglongbing	Huanglongbing	1.0	citrus fruits, citrus, citrus plants	citrus plants
False Negative	0.0		Located in			HLB			provinces of JUJUY, Provinces of JUJUY	
False Negative	0.0		Located in			HLB			Province of CATAMARCA, Provinces of CATAMARCA	
False Negative	0.0		Located in			HLB			Provinces of TUCUMÁN, Province of TUCUMÁN	
False Negative	0.0		Located in			HLB			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			HLB			Argentine Northeast region, NEA, provinces of MISIONES	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	
