PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.9	False	Transmits	Causes	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	1.0	HLB	HLB
Partial Match	0.5	True	Affects	Affects	1.0	HLB	HLB	0.5	citrus fruits, citrus, citrus plants	citrus
Partial Match	0.5	True	Has been found on	Have been found on	1.0	Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter	Diaphorina citri	0.5	citrus fruits, citrus, citrus plants	citrus
False Negative	0.0		Located in			HLB			provinces of JUJUY, Provinces of JUJUY	
False Negative	0.0		Located in			HLB			NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	
False Negative	0.0		Located in			HLB			Province of CATAMARCA, Provinces of CATAMARCA	
False Negative	0.0		Located in			HLB			Provinces of TUCUMÁN, Province of TUCUMÁN	
False Negative	0.0		Located in			HLB			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			HLB			Argentine Northeast region, NEA, provinces of MISIONES	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			provinces of ENTRE RÍOS	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			provinces of FORMOSA	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			provinces of CHACO	
