PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.5	True	Transmits	Transmits	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.5	HLB	HLB Disease
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	HLB	HLB Disease	0.3333333333333333	Provinces of JUJUY, provinces of JUJUY	JUJUY
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	HLB	HLB Disease	0.3333333333333333	NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	Northwest Argentina (NOA)
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	HLB	HLB Disease	0.3333333333333333	Provinces of CATAMARCA, Province of CATAMARCA	CATAMARCA
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	HLB	HLB Disease	0.3333333333333333	Province of TUCUMÁN, Provinces of TUCUMÁN	TUCUMÁN
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	HLB	HLB Disease	0.3333333333333333	Provinces of SALTA, provinces of SALTA	SALTA
Partial Match	0.5	True	Affects	Affects	0.5	HLB	HLB Disease	1.0	citrus, citrus plants, citrus fruits	citrus plants
Partial Match	0.6	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.6	NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	SANTIAGO DEL ESTERO
Partial Match	0.5	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.5	provinces of ENTRE RÍOS	ENTRE RÍOS
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.3333333333333333	provinces of FORMOSA	FORMOSA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.3333333333333333	provinces of CHACO	CHACO
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.3333333333333333	NEA, provinces of MISIONES, Argentine Northeast region	MISIONES
Partial Match	0.5	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.5	provinces of SANTA FE	SANTA FE
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.3333333333333333	provinces of CORRIENTES	CORRIENTES
