PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.060000000000000005	False	Transmits	Causes	0.4	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Citrus Leafhopper (Diaphorina citri. kuwayama)	0.16666666666666666	HLB	HLB Disease (Huanglongbing or citrus greening)
Partial Match	0.16666666666666666	True	Affects	Affects	0.16666666666666666	HLB	HLB Disease (Huanglongbing or citrus greening)	1.0	citrus plants, citrus, citrus fruits	citrus
Partial Match	0.6	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.6	provinces of SANTIAGO DEL ESTERO, the region of Northwest Argentina, NOA	SANTIAGO DEL ESTERO
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	citrus	0.3333333333333333	provinces of SANTIAGO DEL ESTERO, the region of Northwest Argentina, NOA	Northwest Argentina (NOA)
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	citrus	0.3333333333333333	Argentine Northeast region, provinces of MISIONES, NEA	MISIONES
Partial Match	0.4	True	Has been found on	Have been found on	0.4	Diaphorina citri. Kuwayama, Citrus Leafhopper, Citrus Leafhoppers, Diaphorina citri. kuwayama, Diaphorina citri, HLB insect vector, citrus sharpshooter	Citrus Leafhopper (Diaphorina citri. kuwayama)	1.0	citrus plants, citrus, citrus fruits	citrus
Partial Match	0.5	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.5	provinces of ENTRE RÍOS	ENTRE RÍOS
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.3333333333333333	Provinces of SALTA, provinces of SALTA	SALTA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.3333333333333333	provinces of FORMOSA	FORMOSA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.3333333333333333	provinces of CHACO	CHACO
Partial Match	0.75	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.75	Argentine Northeast region, provinces of MISIONES, NEA	Argentine Northeast region (NEA)
Partial Match	0.5	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.5	provinces of SANTA FE	SANTA FE
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.3333333333333333	Provinces of JUJUY, provinces of JUJUY	JUJUY
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus plants, citrus, citrus fruits	citrus	0.3333333333333333	provinces of CORRIENTES	CORRIENTES
