PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.5	True	Transmits	Transmits	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	0.5	HLB	HLB Disease
Partial Match	0.5	True	Affects	Affects	0.5	HLB	HLB Disease	1.0	citrus, citrus plants, citrus fruits	citrus plants
Match	1.0	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	1.0	NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	NOA
Match	1.0	True	Has been found on	Have been found on	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri	1.0	citrus, citrus plants, citrus fruits	citrus plants
Partial Match	0.5	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.5	provinces of ENTRE RÍOS	ENTRE RÍOS
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.3333333333333333	Provinces of SALTA, provinces of SALTA	SALTA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.3333333333333333	provinces of FORMOSA	FORMOSA
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.3333333333333333	provinces of CHACO	CHACO
Match	1.0	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	1.0	NEA, provinces of MISIONES, Argentine Northeast region	Argentine Northeast region
Partial Match	0.5	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.5	provinces of SANTA FE	SANTA FE
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.3333333333333333	Provinces of JUJUY, provinces of JUJUY	JUJUY
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.3333333333333333	provinces of CORRIENTES	CORRIENTES
Match	1.0	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri. Kuwayama	1.0	Villa de Medinas	Villa de Medinas
Match	1.0	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri. Kuwayama	1.0	Chicligasta Department	Chicligasta Department
Match	1.0	True	Located in	Located in	1.0	Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers	Diaphorina citri. Kuwayama	1.0	Capayán Department	Capayán Department
Match	1.0	True	Affects	Affects	1.0	Huanglongbing	Huanglongbing	1.0	citrus, citrus plants, citrus fruits	citrus plants
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	citrus, citrus plants, citrus fruits	citrus plants	0.3333333333333333	Provinces of CATAMARCA, Province of CATAMARCA	CATAMARCA
False Negative	0.0		Located in			HLB			Provinces of JUJUY, provinces of JUJUY	
False Negative	0.0		Located in			HLB			NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	
False Negative	0.0		Located in			HLB			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Located in			HLB			Province of TUCUMÁN, Provinces of TUCUMÁN	
False Negative	0.0		Located in			HLB			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			HLB			NEA, provinces of MISIONES, Argentine Northeast region	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			NOA, the region of Northwest Argentina, provinces of SANTIAGO DEL ESTERO	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			provinces of ENTRE RÍOS	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			provinces of FORMOSA	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			provinces of CHACO	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			NEA, provinces of MISIONES, Argentine Northeast region	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			provinces of SANTA FE	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			Provinces of JUJUY, provinces of JUJUY	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			provinces of CORRIENTES	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			Province of TUCUMÁN, Provinces of TUCUMÁN	
False Negative	0.0		Located in			Diaphorina citri, citrus sharpshooter, HLB insect vector, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri. Kuwayama, Citrus Leafhoppers			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Located in			Huanglongbing			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Located in			Candidatus Liberibacter spp.			Provinces of CATAMARCA, Province of CATAMARCA	
False Negative	0.0		Causes			Candidatus Liberibacter spp.			HLB	
False Positive	0.0			Transmits			Diaphorina citri. Kuwayama			HLB Disease
False Positive	0.0			Affects			citrus greening			citrus plants
False Positive	0.0			Located in			citrus plants			Northwest Argentina
False Positive	0.0			Located in			citrus plants			TUCUMÁN
False Positive	0.0			Located in			citrus plants			MISIONES
False Positive	0.0			Located in			citrus plants			SANTIAGO DEL ESTERO
False Positive	0.0			Located in			Diaphorina citri. Kuwayama			Leales Department
