PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.08333333333333333	True	Located in	Located in	0.5	Xylella fastidiosa, Xylella	Xylella	0.16666666666666666	Bari area, territory of the province of Bari	Bari
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	0.3333333333333333	province of Lecce, entire provinces of Lecce	Lecce
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Torricella	Torricella
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Monteiasi	Monteiasi
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Maruggio	Maruggio
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	San Marzano di San Giuseppe	San Marzano di San Giuseppe
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Fragagnano	Fragagnano
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Sava	Sava
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Manduria	Manduria
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Pulsano	Pulsano
Partial Match	0.5	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	0.5	Avetrana	Taranto Avetrana
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	0.3333333333333333	entire provinces Brindisi, entire province of Brindisi	Brindisi
Partial Match	0.16666666666666666	True	Located in	Located in	0.5	Xylella fastidiosa, Xylella	Xylella	0.3333333333333333	Polignano, Polignano a Mare	Polignano
Partial Match	0.125	True	Located in	Located in	0.5	Xylella fastidiosa, Xylella	Xylella	0.25	Castellana, countryside of Castellana Grotte	Castellana
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Carosino	Carosino
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Roccaforzata	Roccaforzata
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Faggiano	Faggiano
Match	1.0	True	Located in	Located in	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	Lizzano	Lizzano
Partial Match	0.5	True	Has been found on	Have been found on	0.5	Xylella fastidiosa, Xylella	Xylella	1.0	olive trees, olive tree, olives	olive trees
Match	1.0	True	Located in	Located in	1.0	olive trees, olive tree, olives	olive trees	1.0	Polignano, Polignano a Mare	Polignano a Mare
Partial Match	0.5	True	Located in	Located in	1.0	olive trees, olive tree, olives	olive trees	0.5	Castellana, countryside of Castellana Grotte	Castellana Grotte
Match	1.0	True	Located in	Located in	1.0	olive trees, olive tree, olives	olive trees	1.0	Puglia, Apulian territory	Puglia
Match	1.0	True	Has been found on	Have been found on	1.0	Xylella fastidiosa, Xylella	Xylella fastidiosa	1.0	olive groves	olive groves
False Negative	0.0		Located in			Xylella fastidiosa, Xylella			province of Taranto	
False Negative	0.0		Located in			olive trees, olive tree, olives			province of Lecce, entire provinces of Lecce	
False Negative	0.0		Located in			olive trees, olive tree, olives			Torricella	
False Negative	0.0		Located in			olive trees, olive tree, olives			Monteiasi	
False Negative	0.0		Located in			olive trees, olive tree, olives			Maruggio	
False Negative	0.0		Located in			olive trees, olive tree, olives			San Marzano di San Giuseppe	
False Negative	0.0		Located in			olive trees, olive tree, olives			Fragagnano	
False Negative	0.0		Located in			olive trees, olive tree, olives			Sava	
False Negative	0.0		Located in			olive trees, olive tree, olives			Manduria	
False Negative	0.0		Located in			olive trees, olive tree, olives			Pulsano	
False Negative	0.0		Located in			olive trees, olive tree, olives			province of Taranto	
False Negative	0.0		Located in			olive trees, olive tree, olives			Avetrana	
False Negative	0.0		Located in			olive trees, olive tree, olives			entire provinces Brindisi, entire province of Brindisi	
False Negative	0.0		Located in			olive trees, olive tree, olives			Carosino	
False Negative	0.0		Located in			olive trees, olive tree, olives			Roccaforzata	
False Negative	0.0		Located in			olive trees, olive tree, olives			Faggiano	
False Negative	0.0		Located in			olive trees, olive tree, olives			Lizzano	
False Negative	0.0		Located in			Xylella fastidiosa, Xylella			Puglia, Apulian territory	
False Negative	0.0		Located in			olive groves			entire provinces Brindisi, entire province of Brindisi	
