PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
False Negative	0.0		Located in			Japanese beetle, Japanese beetles, Popillia japonica			Freiburg, Freiburg area	
False Negative	0.0		Has been found on			Japanese beetle, Japanese beetles, Popillia japonica			freight	
False Negative	0.0		Has been found on			Japanese beetle, Japanese beetles, Popillia japonica			tourist traffic	
False Negative	0.0		Located in			Japanese beetle, Japanese beetles, Popillia japonica			northern Italy	
False Negative	0.0		Located in			freight			northern Italy	
False Negative	0.0		Located in			freight			Freiburg, Freiburg area	
False Negative	0.0		Located in			tourist traffic			Freiburg, Freiburg area	
False Negative	0.0		Located in			tourist traffic			northern Italy	
False Negative	0.0		Located in			Japanese beetle, Japanese beetles, Popillia japonica			Baden-Württemberg	
False Negative	0.0		Located in			Japanese beetle, Japanese beetles, Popillia japonica			Asia	
