PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	Asian longhorned beetle	1.0	canton of Lucerne, Canton Lucerne, Lucerne	Canton Lucerne
Match	1.0	True	Has been found on	Have been found on	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	Asian longhorned beetle	1.0	maple	maple
Match	1.0	True	Has been found on	Have been found on	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	Asian longhorned beetle	1.0	birch	birch
Match	1.0	True	Has been found on	Have been found on	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	Asian longhorned beetle	1.0	beech	beech
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	Asian longhorned beetle	0.3333333333333333	Zell, municipality of Zell	Zell
Match	1.0	True	Located in	Located in	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	Asian longhorned beetle	1.0	Europe	Europe
False Negative	0.0		Has been found on			ALB, Asian long-horned beetles, Asian longhorned beetle			wooden packaging material	
False Negative	0.0		Located in			wooden packaging material			Europe	
False Negative	0.0		Located in			wood, exports of wood			Zell, municipality of Zell	
False Positive	0.0			Located in			Asian longhorned beetle			Lucerne
False Positive	0.0			Located in			Asian longhorned beetle			Central Switzerland
False Positive	0.0			Have been found on			Asian longhorned beetle			hardwood species
False Positive	0.0			Have been found on			Asian longhorned beetle			fruit trees
False Positive	0.0			Have been found on			Asian longhorned beetle			host plants
False Positive	0.0			Located in			Asian longhorned beetle			Winterthur
False Positive	0.0			Located in			Asian longhorned beetle			Marly (FR)
