PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	Provence-Alpes-Côte d'Azur, RAOA	Provence-Alpes-Côte d'Azur
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	0.3333333333333333	region of Occitanie, Occitanie	Occitanie
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	0.3333333333333333	territory of France	France
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	0.3333333333333333	Portugal, territory of Portugal	Portugal
Partial Match	0.2857142857142857	True	Has been found on	Have been found on	0.2857142857142857	xylella fastidiosa subsp. fastidiosa the ST2 pathotype	xylella fastidiosa	1.0	Elaeagnus angustifolia	Elaeagnus angustifolia
Partial Match	0.5714285714285714	True	Causes	Causes	0.5714285714285714	xylella fastidiosa subsp. fastidiosa the ST2 pathotype	xylella fastidiosa subsp. fastidiosa	1.0	Pierce's disease	Pierce's disease
Match	1.0	True	Has been found on	Have been found on	1.0	xylella fastidiosa subsp. multiplex	xylella fastidiosa subsp. multiplex	1.0	C.sinensis, Citrus sinensis	Citrus sinensis
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	almond tree	almond tree
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	alfalfa	alfalfa
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	olive	olive
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	coffee	coffee
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	acacia	acacia
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	myrtles	myrtles
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	citrus fruits, citrus species	citrus fruits
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	oleander	oleander
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	sorghum	sorghum
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	rosemary	rosemary
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	sycamore	sycamore
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	grapevines, grape	grape
Partial Match	0.9	False	Has been found on	Affects	1.0	xylella fastidiosa, Xylella	xylella fastidiosa	1.0	milkweed	milkweed
False Negative	0.0		Located in			xylella fastidiosa, Xylella			Union territory, territory of the Union	
False Negative	0.0		Located in			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			Union territory, territory of the Union	
False Negative	0.0		Located in			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			Portugal, territory of Portugal	
False Negative	0.0		Located in			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			US	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. fastidiosa the ST2 pathotype			grapevines, grape	
False Negative	0.0		Located in			Elaeagnus angustifolia			Portugal, territory of Portugal	
False Negative	0.0		Located in			Pierce's disease			US	
False Negative	0.0		Affects			Pierce's disease			grapevines, grape	
False Negative	0.0		Located in			grapevines, grape			US	
False Negative	0.0		Located in			xylella fastidiosa subsp. multiplex			Union territory, territory of the Union	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. multiplex			Citrus limon	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. multiplex			C. Retoculata	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. multiplex			C.paradise	
False Negative	0.0		Has been found on			xylella fastidiosa subsp. multiplex			citrus fruits, citrus species	
False Negative	0.0		Located in			C.sinensis, Citrus sinensis			Union territory, territory of the Union	
False Negative	0.0		Located in			citrus fruits, citrus species			Union territory, territory of the Union	
False Negative	0.0		Located in			Citrus limon			Union territory, territory of the Union	
False Negative	0.0		Located in			C.paradise			Union territory, territory of the Union	
False Negative	0.0		Located in			C. Retoculata			Union territory, territory of the Union	
